"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000032413.13",69.2442857079217,0.326573355556025,0.298091994918506,0.114520062413445,0.345933811870705,"RAS p21 protein activator 2","Rasa2"
"ENSMUSG00000001065.16",156.301815181753,-0.305634696004357,0.256654370717579,0.114567890041528,0.345989752351047,"zinc finger protein (C2H2 type) 276","Zfp276"
"ENSMUSG00000037992.17",186.456930758366,-0.258210787035214,0.19295453464056,0.114625379478582,0.34607483497306,"retinoic acid receptor, alpha","Rara"
"ENSMUSG00000025228.6",871.977369701346,-0.207403051033971,0.144286420835951,0.114973916615147,0.347038375259989,"ARP1 actin-related protein 1A, centractin alpha","Actr1a"
"ENSMUSG00000024914.17",511.79940144563,-0.213382203008807,0.149501828190137,0.115063596091522,0.347220284217897,"Dr1 associated protein 1 (negative cofactor 2 alpha)","Drap1"
"ENSMUSG00000058486.12",143.466791013013,0.258675832305285,0.193344958168341,0.115200881608508,0.34754572128506,"WD repeat domain 91","Wdr91"
"ENSMUSG00000028760.17",530.206563902108,-0.258293854380238,0.193753504453433,0.11536998246302,0.347966950172701,"eukaryotic translation initiation factor 4 gamma, 3","Eif4g3"
"ENSMUSG00000028758.13",9.40647000427555,0.266409985326185,0.438148671372146,0.115436409785157,0.348078369735319,"kinesin family member 17","Kif17"
"ENSMUSG00000020808.4",396.025330889894,-0.285115433251623,0.226616660055354,0.115523336151226,0.348251527902252,"PICALM interacting mitotic regulator","Pimreg"
"ENSMUSG00000000811.15",56.5789144463474,0.328949171963077,0.306281771858841,0.115600279227748,0.34839451015664,"thioredoxin reductase 3","Txnrd3"
"ENSMUSG00000112280.2",18.1637493574501,-0.277085627709395,0.436331374201383,0.115649846833152,0.348454936668036,"RIKEN cDNA A830082N09 gene","A830082N09Rik"
"ENSMUSG00000018474.19",1531.75864006321,0.198445659109687,0.13678151975219,0.115753230145654,0.34867743859899,"chromodomain helicase DNA binding protein 3","Chd3"
"ENSMUSG00000029152.14",656.673770688362,-0.202264367732278,0.140387774200417,0.115908955987949,0.348994077007337,"OCIA domain containing 1","Ociad1"
"ENSMUSG00000020453.18",295.913712337055,-0.27871946829005,0.218566790050043,0.115917473608282,0.348994077007337,"POZ (BTB) and AT hook containing zinc finger 1","Patz1"
"ENSMUSG00000028344.13",94.9276025554943,-0.322058712061897,0.292754853126463,0.116003283370589,0.349163375877054,"inversin","Invs"
"ENSMUSG00000011832.17",136.553027761611,0.296354397572784,0.242440439936323,0.116070783018743,0.349199254275657,"ecotropic viral integration site 5 like","Evi5l"
"ENSMUSG00000022500.16",1028.59414086091,-0.334988296466285,0.344739210337157,0.116074364572442,0.349199254275657,"LPS-induced TN factor","Litaf"
"ENSMUSG00000064363.1",4832.31047621853,-0.291792249647375,0.43618360220489,0.116113348610686,0.349227536394689,"NADH dehydrogenase subunit 4","ND4"
"ENSMUSG00000027454.11",127.734211460054,-0.276278888697485,0.215586844283751,0.116240742481145,0.349521641617402,"GINS complex subunit 1 (Psf1 homolog)","Gins1"
"ENSMUSG00000016933.18",637.666080296178,0.283384422031598,0.220467726854508,0.116329460495363,0.349699333116312,"phospholipase C, gamma 1","Plcg1"
"ENSMUSG00000036676.15",544.885425869443,0.264365845319222,0.201116981322852,0.11690132523699,0.351328957337746,"transmembrane and tetratricopeptide repeat containing 3","Tmtc3"
"ENSMUSG00000025912.17",141.319682312603,-0.264812626199568,0.202286278947963,0.11704535738323,0.351593379533735,"myeloblastosis oncogene-like 1","Mybl1"
"ENSMUSG00000029726.17",378.77342408898,0.28034270205346,0.221072833525551,0.117048876032832,0.351593379533735,"methylphosphate capping enzyme","Mepce"
"ENSMUSG00000053198.15",54.4274589985645,-0.329572884306385,0.318148545284438,0.117095068927932,0.351642658024483,"periaxin","Prx"
"ENSMUSG00000004267.17",459.825055145649,0.336671312630863,0.375957303366439,0.117139412977115,0.351657606812735,"enolase 2, gamma neuronal","Eno2"
"ENSMUSG00000022770.18",663.290685366289,-0.304170508553333,0.259053214839504,0.117178393390764,0.351657606812735,"discs large MAGUK scaffold protein 1","Dlg1"
"ENSMUSG00000020576.11",317.894977723499,0.272169674669893,0.211134358411624,0.117189413401211,0.351657606812735,"neuroblastoma amplified sequence","Nbas"
"ENSMUSG00000027981.15",155.860767729996,-0.250690649707869,0.186664911074097,0.11721968797962,0.351659063938861,"RNA-binding region (RNP1, RRM) containing 3","Rnpc3"
"ENSMUSG00000058388.15",321.756709596603,-0.233779044814906,0.169657075527077,0.117299228793697,0.351693878605861,"putative homeodomain transcription factor 1","Phtf1"
"ENSMUSG00000028164.16",236.104925296519,0.286592056815276,0.229929537943101,0.117320476961734,0.351693878605861,"mannosidase, beta A, lysosomal","Manba"
"ENSMUSG00000021709.15",1481.79857841265,-0.173565458507712,0.11776486055647,0.117327583885482,0.351693878605861,"Erbb2 interacting protein","Erbin"
"ENSMUSG00000027575.20",281.725420444623,0.251547808839128,0.187141957005678,0.117357529291184,0.351693878605861,"ADP-ribosylation factor GTPase activating protein 1","Arfgap1"
"ENSMUSG00000019039.15",221.054419114007,0.269738472916626,0.207898665775067,0.117389612377324,0.351693878605861,"DALR anticodon binding domain containing 3","Dalrd3"
"ENSMUSG00000025144.18",81.0603179735628,0.31769100286476,0.283128965698877,0.117410044522295,0.351693878605861,"centromere protein X","Cenpx"
"ENSMUSG00000042292.19",281.28660939909,-0.256491859948999,0.193472690500419,0.117519628378359,0.351932829276135,"myocardin related transcription factor A","Mrtfa"
"ENSMUSG00000014551.9",281.257064462498,-0.278026522684064,0.220019488247447,0.117680977893402,0.35232664063698,"mitochondrial ribosomal protein S25","Mrps25"
"ENSMUSG00000032583.8",41.431645560609,-0.328881228938439,0.317025350922035,0.117823296334535,0.352663289358312,"MON1 homolog A, secretory traffciking associated","Mon1a"
"ENSMUSG00000024889.6",229.401047488071,0.233533579807788,0.16948023479163,0.118091861898076,0.353321505878705,"Ras converting CAAX endopeptidase 1","Rce1"
"ENSMUSG00000002028.14",430.091284086672,-0.219908873455155,0.157018458718356,0.118123444939652,0.353321505878705,"lysine (K)-specific methyltransferase 2A","Kmt2a"
"ENSMUSG00000024740.11",4894.41159624679,-0.174412528739604,0.118316870137219,0.118132993113363,0.353321505878705,"damage specific DNA binding protein 1","Ddb1"
"ENSMUSG00000037296.8",108.079318263802,-0.300382379622198,0.253231345751676,0.11823735600055,0.353544069804076,"LSM1 homolog, mRNA degradation associated","Lsm1"
"ENSMUSG00000049511.6",8.10772284098081,0.147184631277386,0.390816214085512,0.118378256368901,0.35376671493363,"5-hydroxytryptamine (serotonin) receptor 1B","Htr1b"
"ENSMUSG00000006575.15",25.8973071010187,-0.326082734970505,0.408598025955365,0.118383762326676,0.35376671493363,"RUN domain containing 3A","Rundc3a"
"ENSMUSG00000067567.13",43.8368558863352,-0.330632731751817,0.328123024101434,0.118403264946581,0.35376671493363,"histone deacetylase 8","Hdac8"
"ENSMUSG00000025584.18",32.720327927921,0.212522286052738,0.418422678643484,0.118456560218497,0.35376671493363,"phosphodiesterase 8A","Pde8a"
"ENSMUSG00000027883.16",418.080129759853,-0.243118153533099,0.179869061914957,0.118469617351348,0.35376671493363,"G-protein signalling modulator 2 (AGS3-like, C. elegans)","Gpsm2"
"ENSMUSG00000020911.15",919.898617140354,0.2746966867423,0.437448095821568,0.118491621418685,0.35376671493363,"keratin 19","Krt19"
"ENSMUSG00000041605.17",100.033557398125,-0.310474906004839,0.272579689738072,0.118603087159921,0.353938981883532,"innate immunity activator","Inava"
"ENSMUSG00000026275.14",366.542274174419,0.270566786299355,0.210975525636566,0.118609285246188,0.353938981883532,"protein phosphatase 1, regulatory subunit 7","Ppp1r7"
"ENSMUSG00000031939.17",245.724113708626,0.290326300401113,0.23660713267162,0.118687943342952,0.35408419791851,"TATA-box binding protein associated factor, RNA polymerase I, D","Taf1d"
"ENSMUSG00000102869.3",766.561797211138,-0.216065400311873,0.154407809164113,0.118795233117654,0.354314736471425,"non-coding RNA activated by DNA damage","Norad"
"ENSMUSG00000074909.6",149.325123478326,0.260704343545358,0.198562123886853,0.11887977742809,0.354477335826875,"RAN binding protein 6","Ranbp6"
"ENSMUSG00000029022.19",125.658588497143,0.274170118091709,0.214859234283065,0.118921399388285,0.35449363992303,"migration and invasion inhibitory protein","Miip"
"ENSMUSG00000002489.17",90.5841489586914,-0.329693672634576,0.335964470012869,0.11896257768215,0.35449363992303,"T cell lymphoma invasion and metastasis 1","Tiam1"
"ENSMUSG00000027104.19",364.522586438361,0.213940067977457,0.151730707448251,0.118976227614582,0.35449363992303,"activating transcription factor 2","Atf2"
"ENSMUSG00000006456.11",254.657821894757,-0.298914544184934,0.251995362885828,0.119005361712407,0.35449363992303,"RNA binding motif protein 14","Rbm14"
"ENSMUSG00000020993.10",202.67084298453,0.250852420423727,0.187381346836084,0.119037264343711,0.354499219368694,"trafficking protein particle complex 6B","Trappc6b"
"ENSMUSG00000071659.5",1251.38542723616,0.186126731078803,0.128132750370466,0.11921901466735,0.354853490076656,"heterogeneous nuclear ribonucleoprotein U-like 2","Hnrnpul2"
"ENSMUSG00000039031.17",333.604053779434,-0.247207084445596,0.184533628333185,0.119231481985201,0.354853490076656,"Rho GTPase activating protein 18","Arhgap18"
"ENSMUSG00000020122.17",538.455331073461,0.238420260342926,0.17561184508515,0.119267644886238,0.354853490076656,"epidermal growth factor receptor","Egfr"
"ENSMUSG00000028053.14",970.898286192367,0.181849023336352,0.124766687873783,0.119280125391144,0.354853490076656,"ASH1 like histone lysine methyltransferase","Ash1l"
"ENSMUSG00000099681.2",78.5142229270498,-0.313404209592772,0.279893183343671,0.119306522838987,0.354853490076656,NA,NA
"ENSMUSG00000002458.14",63.4731385648632,-0.322311967149774,0.304898590094547,0.11940494928456,0.355056782444391,"regulator of G-protein signaling 19","Rgs19"
"ENSMUSG00000030515.10",91.5067740188063,0.322962467232193,0.301429917073182,0.119583015343048,0.355389674427499,"threonyl-tRNA synthetase-like 2","Tarsl2"
"ENSMUSG00000022475.20",805.875349355317,-0.251342132253903,0.189481373993275,0.119598911532078,0.355389674427499,"histone deacetylase 7","Hdac7"
"ENSMUSG00000050608.12",235.814160422633,-0.294201798523824,0.24541290542401,0.11960721529017,0.355389674427499,"mitochondrial contact site and cristae organizing system subunit 10","Micos10"
"ENSMUSG00000053460.9",126.014272246243,0.271688375159314,0.212378171889822,0.119674179258513,0.355429736718778,"gamma-glutamyl carboxylase","Ggcx"
"ENSMUSG00000115801.2",93.8621836592044,0.327281735643375,0.317180223259817,0.119680915159436,0.355429736718778,NA,NA
"ENSMUSG00000048106.7",120.354204223538,-0.302179140461758,0.258801429346608,0.119737038746739,0.355506977466111,NA,NA
"ENSMUSG00000048537.17",543.775408284221,0.231283844975966,0.168387784400332,0.119907794313394,0.35592444351763,"pleckstrin homology like domain, family B, member 1","Phldb1"
"ENSMUSG00000035834.12",43.2887484601974,0.330646964733799,0.374529915190306,0.120094627857103,0.356389412230545,"polymerase (RNA) III (DNA directed) polypeptide G","Polr3g"
"ENSMUSG00000004044.10",2526.60442026702,-0.215795146247925,0.154444378062862,0.120218510986329,0.356592034973573,"caveolae associated 1","Cavin1"
"ENSMUSG00000024939.7",142.718882295855,-0.297245223963813,0.250758396449253,0.120231997136338,0.356592034973573,"family with sequence similarity 89, member B","Fam89b"
"ENSMUSG00000025650.14",138.811268010845,-0.323952989175293,0.400850500695847,0.120253527423108,0.356592034973573,"collagen, type VII, alpha 1","Col7a1"
"ENSMUSG00000037278.10",211.811425455534,0.298958526283122,0.252290060714923,0.120318334891561,0.356694611600924,"transmembrane protein 97","Tmem97"
"ENSMUSG00000115009.2",77.1068609816705,-0.318077997365197,0.293665278923578,0.120484306487778,0.357096971651575,NA,NA
"ENSMUSG00000001665.12",115.745333879506,0.332721650118656,0.359767037733123,0.120736230141112,0.357651198213774,"glutathione S-transferase, theta 3","Gstt3"
"ENSMUSG00000028413.14",207.080220274891,-0.261198758198191,0.201364962676082,0.120760566533458,0.357651198213774,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","B4galt1"
"ENSMUSG00000026617.17",213.027450091298,0.264046754018092,0.204309384439506,0.120762191959348,0.357651198213774,"3'(2'), 5'-bisphosphate nucleotidase 1","Bpnt1"
"ENSMUSG00000039178.10",183.532810062867,0.308438486592741,0.271043998074661,0.12082993550707,0.357762073905432,"TBC1 domain family, member 19","Tbc1d19"
"ENSMUSG00000038822.16",250.211725036714,0.255630630790137,0.194363043614019,0.120908942413684,0.357906235003396,"HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1","Hace1"
"ENSMUSG00000046027.18",30.6266172116292,-0.320846918845074,0.406378497734896,0.121006552068346,0.358019492340109,"StAR-related lipid transfer (START) domain containing 5","Stard5"
"ENSMUSG00000079036.11",78.6317592429434,-0.308513980025518,0.273337702725408,0.12100785891038,0.358019492340109,"alkB homolog 1, histone H2A dioxygenase","Alkbh1"
"ENSMUSG00000033847.16",16.0357704098544,-0.298526333181212,0.430655037770573,0.121106052970363,0.358220234356085,"phospholipase A2, group IVC (cytosolic, calcium-independent)","Pla2g4c"
"ENSMUSG00000026860.17",296.789319784411,0.242181129553451,0.180106688635153,0.121209354427011,0.358435979211138,"SH3-domain GRB2-like endophilin B2","Sh3glb2"
"ENSMUSG00000003617.17",899.657684625638,-0.273873730415852,0.217703463178611,0.121287487071124,0.358470325569163,"ceruloplasmin","Cp"
"ENSMUSG00000022634.10",160.736597831311,0.265665854100221,0.206357381400512,0.121290949789144,0.358470325569163,"YY1 associated factor 2","Yaf2"
"ENSMUSG00000057858.9",227.983195380331,0.290006064660821,0.23945325507525,0.121312066975756,0.358470325569163,"family with sequence similarity 204, member A","Fam204a"
"ENSMUSG00000020439.18",1176.18507437377,0.254488540882213,0.195111528841615,0.121370148259733,0.358521310229913,"smoothelin","Smtn"
"ENSMUSG00000031728.11",111.346042535966,-0.308053384630392,0.273207246005234,0.121390061583139,0.358521310229913,"zinc finger protein 821","Zfp821"
"ENSMUSG00000019861.16",238.349065743465,0.275314690660231,0.218603311256975,0.121499235815749,0.358753996699578,"golgi associated PDZ and coiled-coil motif containing","Gopc"
"ENSMUSG00000027215.14",538.832656752197,0.266283268970128,0.207369875356062,0.121602289291864,0.358968498397212,"CD82 antigen","Cd82"
"ENSMUSG00000000552.11",226.876744101131,-0.263685482813561,0.20526378742167,0.121852816007605,0.359618123242445,"zinc finger protein 385A","Zfp385a"
"ENSMUSG00000049823.10",87.4664690777944,0.290928716294216,0.241099885225555,0.121921261843419,0.359730191467525,"zinc finger and BTB domain containing 12","Zbtb12"
"ENSMUSG00000034485.11",172.810725960589,-0.267993915919203,0.210741966409939,0.122060275005159,0.359904489339931,"uveal autoantigen with coiled-coil domains and ankyrin repeats","Uaca"
"ENSMUSG00000022437.8",619.632568434966,0.2014430224955,0.142185564550775,0.122070108908447,0.359904489339931,"SAMM50 sorting and assembly machinery component","Samm50"
"ENSMUSG00000026021.16",468.251776710476,-0.218425001273563,0.1577808209292,0.122071797993823,0.359904489339931,"small ubiquitin-like modifier 1","Sumo1"
"ENSMUSG00000033379.14",564.441475542395,0.24732403166243,0.18575255385895,0.122179529465132,0.360124332410242,"ATPase, H+ transporting, lysosomal V0 subunit B","Atp6v0b"
"ENSMUSG00000042492.13",229.618168771985,0.307254242209658,0.271240458048389,0.122207376165644,0.360124332410242,"TBC1 domain family, member 10b","Tbc1d10b"
"ENSMUSG00000063077.16",393.89317789125,-0.240775834571209,0.180021072260193,0.122312608493659,0.360267107889986,"kinesin family member 1B","Kif1b"
"ENSMUSG00000004880.12",547.788350422807,0.228082325398689,0.16664599617404,0.12231686305998,0.360267107889986,"lamin B receptor","Lbr"
"ENSMUSG00000118667.1",302.889071646837,-0.297773293375475,0.257565252951927,0.122491650203328,0.360691925829457,"AHNAK nucleoprotein 2","Ahnak2"
"ENSMUSG00000038398.9",205.719882159998,-0.236543719178566,0.175692251431836,0.122558111027977,0.360797631093583,"UPF3 regulator of nonsense transcripts homolog A (yeast)","Upf3a"
"ENSMUSG00000058192.17",46.2131682762663,0.323945110190495,0.317524265520698,0.122804387874991,0.361381503353282,"zinc finger protein 846","Zfp846"
"ENSMUSG00000025980.15",927.379035293814,-0.172584239884273,0.119002064840402,0.122817669754626,0.361381503353282,"heat shock protein 1 (chaperonin)","Hspd1"
"ENSMUSG00000025204.11",578.218274799295,-0.217880512944467,0.157804641620452,0.122872426615949,0.361385627666309,"NADH:ubiquinone oxidoreductase subunit B8","Ndufb8"
"ENSMUSG00000015971.6",235.524479403723,0.254238265740049,0.194431013045875,0.12295614820597,0.361385627666309,"ARP8 actin-related protein 8","Actr8"
"ENSMUSG00000040687.17",176.247088072071,0.262323920232103,0.203449450375214,0.122966313586146,0.361385627666309,"MAP-kinase activating death domain","Madd"
